6.003617477416992188e+01,5.610878753662109375e+01,5.178878021240234375e+01,5.776985931396484375e+01,6.385949325561523438e+01,6.001807022094726562e+01,5.932298660278320312e+01,4.833134460449218750e+01,5.774045944213867188e+01,5.455440139770507812e+01,5.741856765747070312e+01,6.153308868408203125e+01
5.329428482055664062e+01,4.946751022338867188e+01,4.146441650390625000e+01,4.706935501098632812e+01,5.086263275146484375e+01,5.369658279418945312e+01,5.175383758544921875e+01,5.039096069335937500e+01,5.443750381469726562e+01,5.573902893066406250e+01,5.198405075073242188e+01,5.175199508666992188e+01
4.769334411621093750e+01,3.509687042236328125e+01,5.034717559814453125e+01,4.927572250366210938e+01,3.955007553100585938e+01,4.787811279296875000e+01,5.341532135009765625e+01,5.394306182861328125e+01,4.766009140014648438e+01,4.703822708129882812e+01,5.316168975830078125e+01,3.354044723510742188e+01
5.589945220947265625e+01,4.754661560058593750e+01,5.685552215576171875e+01,6.031253433227539062e+01,5.560692214965820312e+01,5.418207931518554688e+01,5.679143905639648438e+01,5.345701599121093750e+01,5.501798248291015625e+01,5.115327453613281250e+01,4.696118164062500000e+01,4.696807098388671875e+01
5.525969696044921875e+01,5.615122222900390625e+01,5.068516540527343750e+01,5.688381576538085938e+01,5.168639373779296875e+01,5.826444244384765625e+01,5.691059112548828125e+01,5.054406356811523438e+01,5.324513626098632812e+01,5.728234481811523438e+01,5.072704696655273438e+01,5.947014999389648438e+01
5.395018005371093750e+01,5.201451873779296875e+01,4.870860290527343750e+01,5.854993820190429688e+01,5.521730422973632812e+01,5.797581481933593750e+01,6.108817672729492188e+01,5.029457855224609375e+01,5.141912460327148438e+01,5.835275650024414062e+01,5.238619613647460938e+01,5.724647903442382812e+01
5.707627487182617188e+01,5.747346878051757812e+01,5.571353530883789062e+01,6.086476135253906250e+01,5.873086929321289062e+01,6.139890670776367188e+01,6.425386047363281250e+01,5.541843414306640625e+01,5.688878631591796875e+01,5.563740539550781250e+01,5.596362686157226562e+01,6.006790161132812500e+01
6.273056030273437500e+01,5.865516662597656250e+01,5.764966964721679688e+01,5.102268981933593750e+01,6.757967376708984375e+01,6.253482437133789062e+01,5.833033752441406250e+01,5.698284530639648438e+01,5.740693283081054688e+01,5.202872848510742188e+01,5.796728515625000000e+01,5.691361618041992188e+01
6.122795486450195312e+01,5.797085952758789062e+01,6.275053024291992188e+01,5.178541946411132812e+01,6.324042892456054688e+01,6.269934844970703125e+01,5.950576782226562500e+01,5.977464294433593750e+01,5.869675064086914062e+01,5.469013214111328125e+01,6.339137649536132812e+01,5.968824005126953125e+01
6.762535095214843750e+01,6.413037109375000000e+01,6.327174377441406250e+01,5.914945983886718750e+01,6.623852539062500000e+01,6.711796569824218750e+01,6.650052642822265625e+01,6.310789108276367188e+01,6.126892471313476562e+01,5.851525497436523438e+01,6.396264266967773438e+01,6.044159698486328125e+01
6.595253753662109375e+01,6.834236145019531250e+01,6.235607528686523438e+01,6.089366912841796875e+01,6.718290710449218750e+01,7.088282775878906250e+01,6.744536590576171875e+01,6.319010543823242188e+01,6.269468688964843750e+01,6.104164505004882812e+01,6.479450988769531250e+01,6.107731246948242188e+01
6.279127120971679688e+01,6.228797149658203125e+01,6.469214630126953125e+01,5.222372055053710938e+01,6.771705627441406250e+01,6.552200317382812500e+01,5.700818634033203125e+01,6.206005096435546875e+01,6.107822418212890625e+01,5.956023788452148438e+01,6.291757965087890625e+01,6.233835220336914062e+01
6.579213714599609375e+01,6.203135681152343750e+01,7.002375030517578125e+01,5.432021331787109375e+01,6.840074920654296875e+01,6.836757659912109375e+01,5.941390991210937500e+01,6.138488769531250000e+01,6.500838470458984375e+01,6.056612396240234375e+01,6.603105926513671875e+01,6.892822265625000000e+01
6.961392974853515625e+01,7.043363952636718750e+01,7.026584625244140625e+01,7.155014801025390625e+01,7.418860626220703125e+01,7.302831268310546875e+01,6.648442840576171875e+01,6.734765625000000000e+01,7.171051025390625000e+01,7.003734588623046875e+01,7.359534454345703125e+01,7.413941192626953125e+01
6.657153320312500000e+01,6.778695678710937500e+01,7.146948242187500000e+01,6.584323120117187500e+01,7.131390380859375000e+01,7.046665954589843750e+01,6.447705841064453125e+01,6.628682708740234375e+01,6.944592285156250000e+01,6.632130432128906250e+01,7.014901733398437500e+01,7.480939483642578125e+01
6.748437500000000000e+01,7.104228210449218750e+01,6.848372650146484375e+01,7.383045196533203125e+01,7.113137817382812500e+01,6.898404693603515625e+01,6.859679412841796875e+01,6.922706604003906250e+01,7.225496673583984375e+01,7.185973358154296875e+01,7.179655456542968750e+01,7.250007629394531250e+01
7.733732604980468750e+01,7.534249114990234375e+01,6.634606933593750000e+01,7.668745422363281250e+01,7.848526763916015625e+01,6.986167144775390625e+01,6.855287933349609375e+01,7.142328643798828125e+01,7.168460083007812500e+01,7.268324279785156250e+01,7.272852325439453125e+01,6.949826049804687500e+01
7.314191436767578125e+01,7.107685089111328125e+01,5.589767837524414062e+01,7.795318603515625000e+01,7.567399597167968750e+01,7.492034149169921875e+01,6.770882415771484375e+01,6.746411132812500000e+01,6.214082336425781250e+01,7.321657562255859375e+01,6.983176422119140625e+01,6.553686523437500000e+01
7.133954620361328125e+01,7.166225433349609375e+01,6.503418731689453125e+01,8.064483642578125000e+01,7.843685913085937500e+01,7.781241607666015625e+01,6.995639038085937500e+01,6.821910858154296875e+01,6.590234375000000000e+01,7.544908905029296875e+01,6.888552856445312500e+01,7.268837738037109375e+01
7.382715606689453125e+01,7.839434814453125000e+01,8.113689422607421875e+01,7.513668060302734375e+01,8.439034271240234375e+01,8.492660522460937500e+01,6.910639190673828125e+01,7.464722442626953125e+01,7.913172912597656250e+01,7.117839050292968750e+01,7.587061309814453125e+01,8.513199615478515625e+01
8.047802734375000000e+01,7.928051757812500000e+01,7.871398162841796875e+01,8.322178649902343750e+01,8.186674499511718750e+01,8.802333831787109375e+01,7.362498474121093750e+01,7.299798583984375000e+01,7.743909454345703125e+01,7.832180786132812500e+01,7.615066528320312500e+01,8.189176177978515625e+01
8.064278411865234375e+01,8.359244537353515625e+01,5.710554885864257812e+01,9.294287109375000000e+01,8.747189331054687500e+01,8.058065795898437500e+01,7.843229675292968750e+01,7.926685333251953125e+01,7.081501770019531250e+01,8.550096130371093750e+01,8.400518035888671875e+01,6.717768096923828125e+01
8.654640960693359375e+01,8.990986633300781250e+01,7.370137786865234375e+01,8.174705505371093750e+01,8.931031036376953125e+01,8.963905334472656250e+01,8.771513366699218750e+01,8.758530426025390625e+01,8.751972961425781250e+01,8.833158874511718750e+01,9.366052246093750000e+01,8.079139709472656250e+01
8.568076324462890625e+01,7.969465637207031250e+01,7.400226593017578125e+01,7.964290618896484375e+01,8.944637298583984375e+01,8.966677093505859375e+01,8.337796783447265625e+01,8.412369537353515625e+01,8.317280578613281250e+01,8.396162414550781250e+01,8.940386199951171875e+01,8.821060943603515625e+01
8.956436920166015625e+01,7.741889190673828125e+01,7.499240112304687500e+01,8.260363769531250000e+01,9.111002349853515625e+01,8.774881744384765625e+01,8.148155975341796875e+01,8.774658203125000000e+01,8.509997558593750000e+01,8.504862976074218750e+01,9.222511291503906250e+01,8.845911407470703125e+01
9.508985900878906250e+01,7.975057983398437500e+01,7.707411956787109375e+01,8.465369415283203125e+01,9.547618865966796875e+01,8.984051513671875000e+01,8.208054351806640625e+01,9.068718719482421875e+01,8.715013885498046875e+01,8.377970886230468750e+01,9.492565155029296875e+01,8.856789398193359375e+01
9.586176300048828125e+01,8.143269348144531250e+01,7.150493621826171875e+01,8.298173522949218750e+01,9.447595977783203125e+01,8.593909454345703125e+01,8.385337829589843750e+01,8.842432403564453125e+01,8.273433685302734375e+01,8.480448913574218750e+01,9.240992736816406250e+01,8.438313293457031250e+01
8.186720275878906250e+01,6.986717224121093750e+01,7.582017517089843750e+01,7.370693206787109375e+01,8.581732940673828125e+01,8.195524597167968750e+01,7.198072052001953125e+01,8.220864868164062500e+01,8.100568389892578125e+01,6.871831512451171875e+01,8.277593231201171875e+01,8.145307922363281250e+01
7.854997253417968750e+01,7.348361206054687500e+01,6.507127380371093750e+01,6.729300689697265625e+01,8.848271942138671875e+01,8.390090179443359375e+01,7.188748168945312500e+01,7.745992279052734375e+01,7.893056488037109375e+01,7.599423217773437500e+01,8.555653381347656250e+01,8.073055267333984375e+01
8.187330627441406250e+01,8.251097106933593750e+01,4.211389541625976562e+01,7.494404602050781250e+01,7.384532165527343750e+01,5.716278076171875000e+01,7.429929351806640625e+01,7.007466888427734375e+01,6.003618621826171875e+01,5.629579162597656250e+01,6.386839675903320312e+01,5.741525268554687500e+01
8.122448730468750000e+01,8.907515716552734375e+01,6.590971374511718750e+01,8.965108489990234375e+01,6.643706512451171875e+01,5.843010711669921875e+01,1.010021972656250000e+02,7.393000793457031250e+01,6.194250869750976562e+01,8.512564086914062500e+01,7.433840942382812500e+01,6.695253753662109375e+01
8.567977142333984375e+01,8.468979644775390625e+01,7.119701385498046875e+01,6.820394897460937500e+01,8.910557556152343750e+01,8.339141082763671875e+01,7.970825958251953125e+01,7.959579467773437500e+01,7.609729003906250000e+01,7.636586761474609375e+01,8.103791809082031250e+01,7.825469970703125000e+01
8.007013702392578125e+01,8.050690460205078125e+01,6.969650268554687500e+01,7.105316162109375000e+01,8.365906524658203125e+01,8.016794586181640625e+01,7.862639617919921875e+01,7.871047973632812500e+01,7.465335083007812500e+01,7.942250061035156250e+01,8.263629150390625000e+01,7.982765960693359375e+01
7.855294036865234375e+01,8.208718109130859375e+01,6.362982559204101562e+01,8.581395721435546875e+01,7.420266723632812500e+01,6.896804809570312500e+01,8.684580993652343750e+01,7.570796966552734375e+01,6.008538436889648438e+01,7.983683776855468750e+01,7.564219665527343750e+01,6.941474914550781250e+01
8.654640197753906250e+01,7.891022491455078125e+01,7.218540191650390625e+01,7.468860626220703125e+01,8.700246429443359375e+01,8.825510406494140625e+01,7.629026794433593750e+01,7.978564453125000000e+01,7.759185028076171875e+01,7.807310485839843750e+01,7.985880279541015625e+01,7.794897460937500000e+01
8.063558197021484375e+01,7.581483459472656250e+01,6.409138488769531250e+01,7.374674224853515625e+01,8.216956329345703125e+01,8.138690185546875000e+01,7.562917327880859375e+01,7.512256622314453125e+01,6.984141540527343750e+01,7.940422821044921875e+01,7.705889129638671875e+01,7.467505645751953125e+01
7.804505920410156250e+01,7.776493835449218750e+01,6.880438995361328125e+01,8.322115325927734375e+01,7.601033782958984375e+01,7.223159790039062500e+01,8.498732757568359375e+01,7.638700103759765625e+01,6.578620910644531250e+01,8.542996978759765625e+01,7.755796813964843750e+01,7.211089324951171875e+01
8.367956542968750000e+01,8.390544128417968750e+01,7.671556854248046875e+01,7.438588714599609375e+01,8.475726318359375000e+01,8.600467681884765625e+01,7.786227416992187500e+01,8.195973968505859375e+01,7.511205291748046875e+01,8.124782562255859375e+01,8.186276245117187500e+01,7.821474456787109375e+01
8.021630859375000000e+01,7.848342895507812500e+01,7.027631378173828125e+01,8.411879730224609375e+01,8.210126495361328125e+01,7.877647399902343750e+01,8.177419281005859375e+01,7.518542480468750000e+01,7.007476806640625000e+01,8.090518188476562500e+01,8.243799591064453125e+01,7.678050231933593750e+01
8.151420593261718750e+01,8.378800964355468750e+01,7.826187133789062500e+01,7.993042755126953125e+01,8.389176940917968750e+01,8.557823181152343750e+01,8.466455078125000000e+01,8.092169952392578125e+01,7.807974243164062500e+01,8.475888061523437500e+01,8.614527130126953125e+01,8.062560272216796875e+01
7.172166442871093750e+01,7.339634704589843750e+01,6.821316528320312500e+01,7.961293029785156250e+01,7.260245513916015625e+01,6.865475463867187500e+01,8.061234283447265625e+01,6.863237762451171875e+01,6.149984741210937500e+01,8.019683074951171875e+01,7.787310028076171875e+01,7.140540313720703125e+01
8.021292877197265625e+01,8.072433471679687500e+01,7.613166046142578125e+01,8.276187896728515625e+01,8.067376708984375000e+01,7.843183135986328125e+01,8.481212615966796875e+01,7.707271575927734375e+01,7.111335754394531250e+01,8.442895507812500000e+01,8.497647857666015625e+01,7.697184753417968750e+01
7.195941925048828125e+01,7.341126251220703125e+01,6.737666320800781250e+01,8.153844451904296875e+01,7.750444793701171875e+01,6.923238372802734375e+01,8.010140228271484375e+01,6.982118988037109375e+01,6.245550155639648438e+01,7.724886322021484375e+01,7.905358123779296875e+01,7.159970092773437500e+01
7.324112701416015625e+01,7.708377075195312500e+01,6.984266662597656250e+01,7.032917022705078125e+01,7.847137451171875000e+01,7.365933990478515625e+01,8.045847320556640625e+01,7.359591674804687500e+01,6.935089874267578125e+01,7.525715637207031250e+01,8.074331665039062500e+01,7.380406188964843750e+01
7.245137786865234375e+01,7.719966125488281250e+01,6.738699340820312500e+01,7.461153411865234375e+01,8.054608154296875000e+01,6.583673858642578125e+01,8.509216308593750000e+01,7.053527069091796875e+01,6.820658111572265625e+01,7.849145507812500000e+01,8.318544769287109375e+01,7.442052459716796875e+01
8.022682189941406250e+01,8.139282226562500000e+01,7.664395904541015625e+01,8.133565521240234375e+01,8.510984039306640625e+01,7.683344268798828125e+01,8.777725219726562500e+01,7.912763214111328125e+01,7.389771270751953125e+01,8.209075164794921875e+01,8.698542022705078125e+01,7.933808135986328125e+01
7.773373413085937500e+01,7.721984100341796875e+01,7.513211059570312500e+01,6.391095733642578125e+01,7.877959442138671875e+01,8.002390289306640625e+01,7.088269805908203125e+01,7.642178344726562500e+01,8.067552947998046875e+01,6.591188049316406250e+01,8.084194183349609375e+01,7.991518402099609375e+01
7.279492950439453125e+01,8.482705688476562500e+01,7.891187286376953125e+01,5.710202407836914062e+01,8.386299133300781250e+01,7.823625946044921875e+01,7.592173767089843750e+01,7.605823516845703125e+01,8.042967987060546875e+01,7.439281463623046875e+01,8.677047729492187500e+01,8.243782806396484375e+01
6.898638153076171875e+01,7.698796081542968750e+01,5.765316772460937500e+01,5.366154479980468750e+01,7.609742736816406250e+01,6.613912200927734375e+01,7.457715606689453125e+01,6.599926757812500000e+01,7.367899322509765625e+01,6.809337615966796875e+01,7.988861083984375000e+01,7.693049621582031250e+01
6.858759307861328125e+01,7.196111297607421875e+01,5.352892684936523438e+01,5.736361694335937500e+01,7.330100250244140625e+01,6.316368865966796875e+01,7.566678619384765625e+01,6.354652023315429688e+01,6.740697479248046875e+01,7.089441680908203125e+01,7.486867523193359375e+01,6.999053955078125000e+01
7.569167327880859375e+01,8.103748321533203125e+01,6.955234527587890625e+01,6.054684448242187500e+01,8.142366027832031250e+01,7.522071838378906250e+01,7.404360198974609375e+01,7.329515838623046875e+01,7.751138305664062500e+01,7.128438568115234375e+01,8.169704437255859375e+01,7.933870697021484375e+01
7.754463958740234375e+01,8.332274627685546875e+01,6.410997009277343750e+01,5.967447280883789062e+01,8.551236724853515625e+01,7.708708953857421875e+01,7.611901855468750000e+01,7.435981750488281250e+01,7.731986236572265625e+01,7.274469757080078125e+01,8.255879974365234375e+01,7.655714416503906250e+01
7.212588500976562500e+01,7.197629547119140625e+01,5.505955505371093750e+01,6.066738510131835938e+01,7.632064056396484375e+01,6.779901123046875000e+01,7.282118988037109375e+01,6.599925994873046875e+01,7.057528686523437500e+01,7.250906372070312500e+01,7.436196136474609375e+01,7.319548034667968750e+01
