2.801041412353515625e+01,2.449537467956542969e+01,2.495353126525878906e+01,2.693616485595703125e+01,3.431088638305664062e+01,3.380849075317382812e+01,2.698277282714843750e+01,2.718947219848632812e+01,3.073777961730957031e+01,3.000972747802734375e+01,3.145254898071289062e+01,2.697416877746582031e+01
2.882156944274902344e+01,2.909626007080078125e+01,2.878425598144531250e+01,2.991834831237792969e+01,2.082596015930175781e+01,2.868359565734863281e+01,1.588035202026367188e+01,2.143261337280273438e+01,2.558873367309570312e+01,2.825137901306152344e+01,2.928734588623046875e+01,2.774071311950683594e+01
2.558254241943359375e+01,2.277932357788085938e+01,2.837576675415039062e+01,2.794984626770019531e+01,2.338079833984375000e+01,2.514677619934082031e+01,2.936519813537597656e+01,2.704508018493652344e+01,2.582194709777832031e+01,2.693373107910156250e+01,2.943230247497558594e+01,2.635228538513183594e+01
2.929728698730468750e+01,2.862651062011718750e+01,2.871618843078613281e+01,3.407365036010742188e+01,2.424967384338378906e+01,2.740066528320312500e+01,3.444367218017578125e+01,3.141312789916992188e+01,3.228195190429687500e+01,3.041810798645019531e+01,2.754474067687988281e+01,2.872032737731933594e+01
2.885057830810546875e+01,2.856275939941406250e+01,3.016372108459472656e+01,2.736228561401367188e+01,2.392354583740234375e+01,3.302950286865234375e+01,2.764268684387207031e+01,2.780979919433593750e+01,3.041862869262695312e+01,2.851731872558593750e+01,2.910757637023925781e+01,2.857412528991699219e+01
2.474937438964843750e+01,2.577377510070800781e+01,2.694574737548828125e+01,2.719110298156738281e+01,2.542618179321289062e+01,2.665950965881347656e+01,2.768887519836425781e+01,2.414138412475585938e+01,2.632745933532714844e+01,2.844965171813964844e+01,2.611209678649902344e+01,2.777791786193847656e+01
2.740377235412597656e+01,2.845266151428222656e+01,2.916973686218261719e+01,3.135347747802734375e+01,2.963027000427246094e+01,2.802638053894042969e+01,3.067599487304687500e+01,2.844151306152343750e+01,2.880530166625976562e+01,3.015067481994628906e+01,2.855182456970214844e+01,2.795716285705566406e+01
3.186277008056640625e+01,2.525728797912597656e+01,3.434867095947265625e+01,3.424778747558593750e+01,2.837603187561035156e+01,2.903182792663574219e+01,3.308210372924804688e+01,3.045289611816406250e+01,3.035963821411132812e+01,3.102447509765625000e+01,2.842564582824707031e+01,2.894103050231933594e+01
3.071407127380371094e+01,2.561059570312500000e+01,3.365830993652343750e+01,3.318192291259765625e+01,2.814179420471191406e+01,2.793873214721679688e+01,3.204013442993164062e+01,3.135697555541992188e+01,2.850042343139648438e+01,2.998326110839843750e+01,2.881693840026855469e+01,2.960402679443359375e+01
2.997352409362792969e+01,2.916653823852539062e+01,3.131910514831542969e+01,2.724574279785156250e+01,2.962388992309570312e+01,3.214089202880859375e+01,2.852000427246093750e+01,3.102256202697753906e+01,2.980250549316406250e+01,2.739492988586425781e+01,3.067247200012207031e+01,3.155557060241699219e+01
3.234011077880859375e+01,3.139656639099121094e+01,3.112747764587402344e+01,2.824208641052246094e+01,3.219771194458007812e+01,3.267642211914062500e+01,3.043607902526855469e+01,3.227328872680664062e+01,3.015822410583496094e+01,2.879326438903808594e+01,3.203898239135742188e+01,3.372710418701171875e+01
3.429835510253906250e+01,3.010951805114746094e+01,3.377169799804687500e+01,3.420160675048828125e+01,2.846814727783203125e+01,2.906811904907226562e+01,3.322795486450195312e+01,3.129149055480957031e+01,3.001409339904785156e+01,3.192191505432128906e+01,3.076116180419921875e+01,3.196354675292968750e+01
